458    0.019633    0.048291    0.020576    0.022257    0.034865    0.03143    0.037966
459    0.019727    0.048386    0.020643    0.022347    0.035    0.031559    0.038132
460    0.019819    0.048482    0.020673    0.022419    0.035122    0.031713    0.038267
461    0.019975    0.048627    0.020746    0.022453    0.035247    0.031918    0.03827
462    0.020073    0.048748    0.020831    0.022503    0.03537    0.031973    0.038153
463    0.020143    0.048874    0.02097    0.022572    0.035495    0.032054    0.038123
464    0.020184    0.049018    0.021186    0.022666    0.035622    0.03222    0.038266
465    0.020181    0.049065    0.021159    0.022734    0.035746    0.032346    0.038163
466    0.02035    0.049164    0.021104    0.022852    0.035859    0.032469    0.038276
467    0.02064    0.049309    0.021062    0.023007    0.035958    0.032582    0.038559
468    0.020648    0.049436    0.021306    0.023077    0.036016    0.032606    0.038616
469    0.020526    0.049528    0.021409    0.023163    0.036082    0.032721    0.038593
470    0.020433    0.049618    0.021445    0.023249    0.036159    0.032881    0.038591
471    0.020624    0.049758    0.021489    0.02331    0.036258    0.033047    0.038781
472    0.020704    0.049883    0.02148    0.023387    0.036425    0.033149    0.038843
473    0.020737    0.050006    0.021508    0.023478    0.036572    0.033256    0.038957
474    0.020733    0.050129    0.021615    0.023585    0.036662    0.033396    0.039201
475    0.020894    0.05024    0.02182    0.023672    0.036709    0.033433    0.039404
476    0.021073    0.050376    0.021986    0.023739    0.036856    0.03351    0.039406
477    0.021246    0.050531    0.022096    0.023791    0.037078    0.033637    0.039251
478    0.021298    0.050655    0.022018    0.023858    0.03712    0.033845    0.039344
479    0.021322    0.050777    0.02205    0.02394    0.037208    0.034021    0.039371
480    0.021409    0.050917    0.022153    0.02403    0.037321    0.034169    0.039353
481    0.021755    0.051114    0.022309    0.024126    0.03744    0.034277    0.039299
482    0.021745    0.051255    0.022433    0.024264    0.037531    0.034389    0.039387
483    0.021753    0.051401    0.022504    0.024403    0.037613    0.034531    0.039526
484    0.021944    0.051577    0.022502    0.024529    0.037693    0.03472    0.039686
485    0.022048    0.051734    0.022784    0.024618    0.037944    0.034898    0.039802
486    0.022152    0.05191    0.022976    0.024698    0.038085    0.03505    0.039925
487    0.022251    0.052103    0.023062    0.024777    0.038123    0.035189    0.040039
488    0.022183    0.05227    0.023083    0.02492    0.038284    0.035453    0.039945
